"id_candidato";"theta_gerado";"theta_estimado";"se_theta";"acertos";"percentual";"nota_enamed";"classificacao"
32179;0,4536;0,6558;0,224;73;73;56,6;"REPROVADO"
32180;-0,67;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32181;0,9176;1,0308;0,2401;80;80;60,3;"LIMITE"
32182;0,8351;0,9182;0,2347;78;78;59,2;"REPROVADO"
32183;0,1183;0,1864;0,2108;63;63;51,9;"REPROVADO"
32184;-0,2842;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32185;0,7083;0,7064;0,2259;74;74;57,1;"REPROVADO"
32186;0,4728;0,414;0,2163;68;68;54,1;"REPROVADO"
32187;-0,5245;-0,878;0,2081;38;38;41,2;"REPROVADO"
32188;-0,1103;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32189;1,4218;0,9739;0,2373;79;79;59,7;"REPROVADO"
32190;-0,4349;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32191;0,7477;0,7064;0,2259;74;74;57,1;"REPROVADO"
32192;0,4514;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32193;0,6133;0,7064;0,2259;74;74;57,1;"REPROVADO"
32194;-1,0867;-0,9214;0,2088;37;37;40,8;"REPROVADO"
32195;-0,335;0,1421;0,21;62;62;51,4;"REPROVADO"
32196;-0,274;0,0546;0,2085;60;60;50,5;"REPROVADO"
32197;0,6685;0,4611;0,2176;69;69;54,6;"REPROVADO"
32198;0,14;0,1421;0,21;62;62;51,4;"REPROVADO"
32199;0,1585;0,1421;0,21;62;62;51,4;"REPROVADO"
32200;-0,2231;-0,2862;0,205;52;52;47,1;"REPROVADO"
32201;-0,5467;-0,622;0,2053;44;44;43,8;"REPROVADO"
32202;0,3418;0,8637;0,2323;77;77;58,6;"REPROVADO"
32203;-0,7754;-0,622;0,2053;44;44;43,8;"REPROVADO"
32204;-0,8956;-0,622;0,2053;44;44;43,8;"REPROVADO"
32205;-0,2625;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32206;0,2901;0,231;0,2117;64;64;52,3;"REPROVADO"
32207;0,3765;0,5087;0,219;70;70;55,1;"REPROVADO"
32208;-0,0986;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32209;-0,7316;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32210;-0,6318;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32211;0,414;0,557;0,2206;71;71;55,6;"REPROVADO"
32212;-0,4897;-0,454;0,2047;48;48;45,5;"REPROVADO"
32213;0,1925;0,6061;0,2222;72;72;56,1;"REPROVADO"
32214;1,6463;1,406;0,2614;86;86;64,1;"LIMITE"
32215;0,794;0,9182;0,2347;78;78;59,2;"REPROVADO"
32216;0,0188;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32217;-0,5185;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32218;0,1718;0,231;0,2117;64;64;52,3;"REPROVADO"
32219;-0,8419;-0,878;0,2081;38;38;41,2;"REPROVADO"
32220;-0,3591;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32221;0,3707;0,9182;0,2347;78;78;59,2;"REPROVADO"
32222;0,3366;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32223;-0,0385;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32224;-0,2303;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32225;0,1789;0,1864;0,2108;63;63;51,9;"REPROVADO"
32226;-1,6527;-1,4271;0,2217;26;26;35,7;"REPROVADO"
32227;1,083;1,406;0,2614;86;86;64,1;"LIMITE"
32228;-0,0547;0,0982;0,2092;61;61;51;"REPROVADO"
32229;-0,798;-0,8348;0,2075;39;39;41,7;"REPROVADO"
32230;1,2957;0,8637;0,2323;77;77;58,6;"REPROVADO"
32231;1,0829;0,8637;0,2323;77;77;58,6;"REPROVADO"
32232;0,6834;0,6061;0,2222;72;72;56,1;"REPROVADO"
32233;-0,4454;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32234;0,5526;0,557;0,2206;71;71;55,6;"REPROVADO"
32235;-0,3502;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32236;0,3917;0,0113;0,2078;59;59;50,1;"REPROVADO"
32237;0,4477;0,4611;0,2176;69;69;54,6;"REPROVADO"
32238;-1,2552;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32239;0,4018;0,3215;0,2138;66;66;53,2;"REPROVADO"
32240;0,2478;0,7579;0,2279;75;75;57,6;"REPROVADO"
32241;-0,7326;-0,622;0,2053;44;44;43,8;"REPROVADO"
32242;-0,9892;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32243;-0,8312;-0,622;0,2053;44;44;43,8;"REPROVADO"
32244;0,7344;0,8637;0,2323;77;77;58,6;"REPROVADO"
32245;0,6374;0,8103;0,23;76;76;58,1;"REPROVADO"
32246;0,2147;0,1864;0,2108;63;63;51,9;"REPROVADO"
32247;0,6261;0,414;0,2163;68;68;54,1;"REPROVADO"
32248;-0,4357;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32249;0,0557;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32250;0,4389;0,414;0,2163;68;68;54,1;"REPROVADO"
32251;-0,1111;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32252;-0,2386;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32253;0,8025;0,5087;0,219;70;70;55,1;"REPROVADO"
32254;1,495;1,4756;0,266;87;87;64,8;"LIMITE"
32255;-0,338;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32256;-0,3708;-0,202;0,2055;54;54;48;"REPROVADO"
32257;0,9082;1,2737;0,2533;84;84;62,7;"LIMITE"
32258;0,1244;-0,202;0,2055;54;54;48;"REPROVADO"
32259;0,1101;0,231;0,2117;64;64;52,3;"REPROVADO"
32260;-1,487;-1,7937;0,237;19;19;32,1;"REPROVADO"
32261;0,1165;0,2761;0,2128;65;65;52,8;"REPROVADO"
32262;0,8434;0,8103;0,23;76;76;58,1;"REPROVADO"
32263;0,3262;0,231;0,2117;64;64;52,3;"REPROVADO"
32264;0,4911;0,3215;0,2138;66;66;53,2;"REPROVADO"
32265;0,7659;0,8637;0,2323;77;77;58,6;"REPROVADO"
32266;0,2171;0,1864;0,2108;63;63;51,9;"REPROVADO"
32267;0,4357;0,9739;0,2373;79;79;59,7;"REPROVADO"
32268;-0,2306;-0,2862;0,205;52;52;47,1;"REPROVADO"
32269;1,2634;0,8637;0,2323;77;77;58,6;"REPROVADO"
32270;0,4133;0,1421;0,21;62;62;51,4;"REPROVADO"
32271;-0,7561;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32272;0,6841;0,557;0,2206;71;71;55,6;"REPROVADO"
32273;0,2392;0,3215;0,2138;66;66;53,2;"REPROVADO"
32274;-0,5085;-0,454;0,2047;48;48;45,5;"REPROVADO"
32275;-0,3837;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32276;-0,7108;-1,0093;0,2104;35;35;39,9;"REPROVADO"
32277;0,6149;0,6061;0,2222;72;72;56,1;"REPROVADO"
32278;-0,1662;-0,202;0,2055;54;54;48;"REPROVADO"
32279;-0,9797;-0,9652;0,2096;36;36;40,3;"REPROVADO"
32280;0,8976;0,7579;0,2279;75;75;57,6;"REPROVADO"
32281;1,3035;1,149;0,2462;82;82;61,5;"LIMITE"
32282;0,3069;0,7579;0,2279;75;75;57,6;"REPROVADO"
32283;-0,4774;-0,454;0,2047;48;48;45,5;"REPROVADO"
32284;0,8667;0,557;0,2206;71;71;55,6;"REPROVADO"
32285;-0,2255;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32286;0,0693;0,0982;0,2092;61;61;51;"REPROVADO"
32287;-0,3224;-0,454;0,2047;48;48;45,5;"REPROVADO"
32288;-0,8522;-1,0986;0,2123;33;33;39;"REPROVADO"
32289;0,1373;0,0982;0,2092;61;61;51;"REPROVADO"
32290;0,985;0,9739;0,2373;79;79;59,7;"REPROVADO"
32291;-1,4062;-1,6838;0,2319;21;21;33,2;"REPROVADO"
32292;-0,7533;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32293;0,3355;0,4611;0,2176;69;69;54,6;"REPROVADO"
32294;-0,6933;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32295;0,1391;0,0982;0,2092;61;61;51;"REPROVADO"
32296;0,6259;0,6558;0,224;73;73;56,6;"REPROVADO"
32297;-0,172;-0,202;0,2055;54;54;48;"REPROVADO"
32298;1,364;1,149;0,2462;82;82;61,5;"LIMITE"
32299;0,7232;0,231;0,2117;64;64;52,3;"REPROVADO"
32300;0,6274;0,6061;0,2222;72;72;56,1;"REPROVADO"
32301;-0,1122;-0,202;0,2055;54;54;48;"REPROVADO"
32302;0,9839;0,9182;0,2347;78;78;59,2;"REPROVADO"
32303;0,041;0,4611;0,2176;69;69;54,6;"REPROVADO"
32304;0,4396;0,6061;0,2222;72;72;56,1;"REPROVADO"
32305;0,1478;0,1421;0,21;62;62;51,4;"REPROVADO"
32306;0,641;0,3215;0,2138;66;66;53,2;"REPROVADO"
32307;0,9028;1,0308;0,2401;80;80;60,3;"LIMITE"
32308;-0,7283;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32309;0,084;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32310;-0,0248;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32311;-0,9506;-1,0093;0,2104;35;35;39,9;"REPROVADO"
32312;-0,1746;0,0546;0,2085;60;60;50,5;"REPROVADO"
32313;0,4481;0,3675;0,215;67;67;53,7;"REPROVADO"
32314;0,8483;0,9739;0,2373;79;79;59,7;"REPROVADO"
32315;-0,3653;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32316;0,418;0,8637;0,2323;77;77;58,6;"REPROVADO"
32317;0,0166;0,2761;0,2128;65;65;52,8;"REPROVADO"
32318;-0,5714;-0,7919;0,2069;40;40;42,1;"REPROVADO"
32319;1,3546;1,4756;0,266;87;87;64,8;"LIMITE"
32320;0,8929;0,9182;0,2347;78;78;59,2;"REPROVADO"
32321;-0,2411;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32322;0,0589;0,0113;0,2078;59;59;50,1;"REPROVADO"
32323;-0,4069;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32324;-0,7052;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32325;0,4437;0,1421;0,21;62;62;51,4;"REPROVADO"
32326;0,8521;0,557;0,2206;71;71;55,6;"REPROVADO"
32327;1,4275;1,0308;0,2401;80;80;60,3;"LIMITE"
32328;-1,1407;-1,236;0,2158;30;30;37,6;"REPROVADO"
32329;-1,0167;-0,878;0,2081;38;38;41,2;"REPROVADO"
32330;0,7034;0,4611;0,2176;69;69;54,6;"REPROVADO"
32331;-0,7122;-0,7066;0,206;42;42;42,9;"REPROVADO"
32332;-0,7016;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32333;-0,3406;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32334;0,5853;0,2761;0,2128;65;65;52,8;"REPROVADO"
32335;0,3316;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32336;0,0045;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32337;0,0718;0,3675;0,215;67;67;53,7;"REPROVADO"
32338;-0,4327;-0,454;0,2047;48;48;45,5;"REPROVADO"
32339;0,4101;0,3215;0,2138;66;66;53,2;"REPROVADO"
32340;-0,0829;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32341;0,2343;0,1864;0,2108;63;63;51,9;"REPROVADO"
32342;0,0877;0,0982;0,2092;61;61;51;"REPROVADO"
32343;-0,9569;-0,8348;0,2075;39;39;41,7;"REPROVADO"
32344;-0,8803;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32345;1,0727;1,0892;0,243;81;81;60,9;"LIMITE"
32346;0,8243;0,9739;0,2373;79;79;59,7;"REPROVADO"
32347;0,2845;0,231;0,2117;64;64;52,3;"REPROVADO"
32348;0,0467;-0,202;0,2055;54;54;48;"REPROVADO"
32349;0,111;0,0546;0,2085;60;60;50,5;"REPROVADO"
32350;-0,1899;-0,2862;0,205;52;52;47,1;"REPROVADO"
32351;-1,5008;-1,0986;0,2123;33;33;39;"REPROVADO"
32352;1,337;1,149;0,2462;82;82;61,5;"LIMITE"
32353;0,4909;0,414;0,2163;68;68;54,1;"REPROVADO"
32354;-0,5446;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32355;0,2866;0,4611;0,2176;69;69;54,6;"REPROVADO"
32356;0,436;0,3215;0,2138;66;66;53,2;"REPROVADO"
32357;-0,182;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32358;-0,586;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32359;1,487;1,149;0,2462;82;82;61,5;"LIMITE"
32360;-0,3645;-0,2862;0,205;52;52;47,1;"REPROVADO"
32361;0,4592;0,7064;0,2259;74;74;57,1;"REPROVADO"
32362;0,6249;0,3675;0,215;67;67;53,7;"REPROVADO"
32363;-0,6905;-0,9214;0,2088;37;37;40,8;"REPROVADO"
32364;-0,0627;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32365;-0,3975;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32366;-0,0473;0,414;0,2163;68;68;54,1;"REPROVADO"
32367;0,6975;0,6558;0,224;73;73;56,6;"REPROVADO"
32368;0,5975;0,6061;0,2222;72;72;56,1;"REPROVADO"
32369;-1,2687;-1,1897;0,2145;31;31;38,1;"REPROVADO"
32370;-0,183;-0,2862;0,205;52;52;47,1;"REPROVADO"
32371;-0,3209;-0,454;0,2047;48;48;45,5;"REPROVADO"
32372;0,4326;0,414;0,2163;68;68;54,1;"REPROVADO"
32373;0,243;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32374;-0,6775;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32375;-0,006;0,1864;0,2108;63;63;51,9;"REPROVADO"
32376;-0,2878;-0,622;0,2053;44;44;43,8;"REPROVADO"
32377;0,5843;0,6061;0,2222;72;72;56,1;"REPROVADO"
32378;6e-04;-0,454;0,2047;48;48;45,5;"REPROVADO"
32379;-0,8044;-0,7919;0,2069;40;40;42,1;"REPROVADO"
32380;-0,6586;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32381;-0,5308;-0,622;0,2053;44;44;43,8;"REPROVADO"
32382;-0,2433;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32383;1,7575;1,6224;0,2762;89;89;66,2;"LIMITE"
32384;0,015;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32385;0,5587;0,4611;0,2176;69;69;54,6;"REPROVADO"
32386;-0,0213;-0,202;0,2055;54;54;48;"REPROVADO"
32387;0,4013;0,8103;0,23;76;76;58,1;"REPROVADO"
32388;0,3105;0,3675;0,215;67;67;53,7;"REPROVADO"
32389;0,1488;0,2761;0,2128;65;65;52,8;"REPROVADO"
32390;0,084;-0,202;0,2055;54;54;48;"REPROVADO"
32391;-0,8043;-0,7066;0,206;42;42;42,9;"REPROVADO"
32392;-0,1032;0,0113;0,2078;59;59;50,1;"REPROVADO"
32393;-0,3028;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32394;0,1478;0,0113;0,2078;59;59;50,1;"REPROVADO"
32395;-0,3091;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32396;0,9404;0,8103;0,23;76;76;58,1;"REPROVADO"
32397;0,1405;0,1421;0,21;62;62;51,4;"REPROVADO"
32398;0,2243;0,0113;0,2078;59;59;50,1;"REPROVADO"
32399;-0,9785;-0,7919;0,2069;40;40;42,1;"REPROVADO"
32400;0,4864;0,3675;0,215;67;67;53,7;"REPROVADO"
32401;0,8513;1,0892;0,243;81;81;60,9;"LIMITE"
32402;0,0541;0,6061;0,2222;72;72;56,1;"REPROVADO"
32403;-0,3995;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32404;0,9532;0,8103;0,23;76;76;58,1;"REPROVADO"
32405;-0,847;-1,0093;0,2104;35;35;39,9;"REPROVADO"
32406;0,7679;0,6061;0,2222;72;72;56,1;"REPROVADO"
32407;-0,0879;0,0982;0,2092;61;61;51;"REPROVADO"
32408;-0,3445;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32409;-0,5577;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32410;0,0675;0,6558;0,224;73;73;56,6;"REPROVADO"
32411;0,8613;0,8637;0,2323;77;77;58,6;"REPROVADO"
32412;-0,3455;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32413;0,4651;0,414;0,2163;68;68;54,1;"REPROVADO"
32414;0,8805;0,9739;0,2373;79;79;59,7;"REPROVADO"
32415;0,1077;0,3215;0,2138;66;66;53,2;"REPROVADO"
32416;0,4207;0,3675;0,215;67;67;53,7;"REPROVADO"
32417;0,2699;0,414;0,2163;68;68;54,1;"REPROVADO"
32418;-0,1371;-0,454;0,2047;48;48;45,5;"REPROVADO"
32419;-0,4974;-0,2862;0,205;52;52;47,1;"REPROVADO"
32420;0,6066;0,414;0,2163;68;68;54,1;"REPROVADO"
32421;0,6216;0,7579;0,2279;75;75;57,6;"REPROVADO"
32422;0,6323;0,7064;0,2259;74;74;57,1;"REPROVADO"
32423;-0,9939;-0,878;0,2081;38;38;41,2;"REPROVADO"
32424;-0,8777;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32425;0,1591;0,2761;0,2128;65;65;52,8;"REPROVADO"
32426;0,2553;0,0113;0,2078;59;59;50,1;"REPROVADO"
32427;0,2091;0,0982;0,2092;61;61;51;"REPROVADO"
32428;-5e-04;0,3675;0,215;67;67;53,7;"REPROVADO"
32429;1,1029;0,8103;0,23;76;76;58,1;"REPROVADO"
32430;0,1007;0,2761;0,2128;65;65;52,8;"REPROVADO"
32431;1,0495;1,3388;0,2572;85;85;63,4;"LIMITE"
32432;-0,0163;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32433;-0,7986;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32434;-0,0782;0,2761;0,2128;65;65;52,8;"REPROVADO"
32435;-0,8753;-0,878;0,2081;38;38;41,2;"REPROVADO"
32436;0,9365;0,8637;0,2323;77;77;58,6;"REPROVADO"
32437;-1,133;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32438;0,5886;0,557;0,2206;71;71;55,6;"REPROVADO"
32439;0,1411;0,1421;0,21;62;62;51,4;"REPROVADO"
32440;1,1596;1,5476;0,2709;88;88;65,5;"LIMITE"
32441;0,1148;0,0546;0,2085;60;60;50,5;"REPROVADO"
32442;0,8928;0,4611;0,2176;69;69;54,6;"REPROVADO"
32443;-1,1269;-1,0093;0,2104;35;35;39,9;"REPROVADO"
32444;0,322;0,1864;0,2108;63;63;51,9;"REPROVADO"
32445;0,0759;0,0113;0,2078;59;59;50,1;"REPROVADO"
32446;0,9468;0,9182;0,2347;78;78;59,2;"REPROVADO"
32447;1,085;1,0892;0,243;81;81;60,9;"LIMITE"
32448;0,7074;0,7579;0,2279;75;75;57,6;"REPROVADO"
32449;0,3914;0,3215;0,2138;66;66;53,2;"REPROVADO"
32450;-0,1523;-0,1172;0,2062;56;56;48,8;"REPROVADO"
32451;-0,6722;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32452;0,1011;0,1421;0,21;62;62;51,4;"REPROVADO"
32453;-1,0695;-0,8348;0,2075;39;39;41,7;"REPROVADO"
32454;-0,5445;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32455;-1,1794;-0,9652;0,2096;36;36;40,3;"REPROVADO"
32456;-0,631;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32457;0,3034;0,414;0,2163;68;68;54,1;"REPROVADO"
32458;0,632;0,6558;0,224;73;73;56,6;"REPROVADO"
32459;-0,3454;-0,4959;0,2048;47;47;45;"REPROVADO"
32460;0,1015;0,0113;0,2078;59;59;50,1;"REPROVADO"
32461;0,301;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32462;0,649;0,4611;0,2176;69;69;54,6;"REPROVADO"
32463;0,2357;0,1864;0,2108;63;63;51,9;"REPROVADO"
32464;0,0362;0,1864;0,2108;63;63;51,9;"REPROVADO"
32465;-0,3359;-0,454;0,2047;48;48;45,5;"REPROVADO"
32466;-1,2206;-1,0986;0,2123;33;33;39;"REPROVADO"
32467;-0,4536;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32468;0,5538;0,7064;0,2259;74;74;57,1;"REPROVADO"
32469;-0,352;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32470;-0,3438;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32471;-0,1329;0,0113;0,2078;59;59;50,1;"REPROVADO"
32472;-0,9788;-0,6642;0,2056;43;43;43,4;"REPROVADO"
32473;0,3954;0,7064;0,2259;74;74;57,1;"REPROVADO"
32474;-1,1742;-0,8348;0,2075;39;39;41,7;"REPROVADO"
32475;0,581;0,414;0,2163;68;68;54,1;"REPROVADO"
32476;0,0933;0,2761;0,2128;65;65;52,8;"REPROVADO"
32477;0,0418;0,0546;0,2085;60;60;50,5;"REPROVADO"
32478;0,6583;0,9182;0,2347;78;78;59,2;"REPROVADO"
32479;0,7246;0,8103;0,23;76;76;58,1;"REPROVADO"
32480;-0,1431;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32481;0,0414;0,0546;0,2085;60;60;50,5;"REPROVADO"
32482;-0,0037;-0,2862;0,205;52;52;47,1;"REPROVADO"
32483;-0,1323;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32484;-1,2561;-0,9652;0,2096;36;36;40,3;"REPROVADO"
32485;-1,9661;-1,3302;0,2186;28;28;36,7;"REPROVADO"
32486;-0,3209;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32487;-0,9628;-0,5799;0,2051;45;45;44,2;"REPROVADO"
32488;-1,5399;-1,4767;0,2235;25;25;35,2;"REPROVADO"
32489;-1,1068;-1,1439;0,2134;32;32;38,6;"REPROVADO"
32490;0,506;0,6558;0,224;73;73;56,6;"REPROVADO"
32491;0,7428;0,5087;0,219;70;70;55,1;"REPROVADO"
32492;0,0882;0,0546;0,2085;60;60;50,5;"REPROVADO"
32493;0,0818;0,1421;0,21;62;62;51,4;"REPROVADO"
32494;1,0542;0,8103;0,23;76;76;58,1;"REPROVADO"
32495;0,6222;0,8103;0,23;76;76;58,1;"REPROVADO"
32496;0,2076;-0,0318;0,2072;58;58;49,7;"REPROVADO"
32497;-0,3536;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32498;0,018;0,231;0,2117;64;64;52,3;"REPROVADO"
32499;0,6974;0,9182;0,2347;78;78;59,2;"REPROVADO"
32500;0,3209;0,3215;0,2138;66;66;53,2;"REPROVADO"
32501;0,5251;0,557;0,2206;71;71;55,6;"REPROVADO"
32502;0,1418;0,2761;0,2128;65;65;52,8;"REPROVADO"
32503;0,8965;0,8637;0,2323;77;77;58,6;"REPROVADO"
32504;0,1277;0,3675;0,215;67;67;53,7;"REPROVADO"
32505;-0,2804;-0,2862;0,205;52;52;47,1;"REPROVADO"
32506;-0,597;-0,454;0,2047;48;48;45,5;"REPROVADO"
32507;-0,0262;0,3215;0,2138;66;66;53,2;"REPROVADO"
32508;0,7634;0,7064;0,2259;74;74;57,1;"REPROVADO"
32509;0,7508;1,149;0,2462;82;82;61,5;"LIMITE"
32510;-0,7952;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32511;-1,4819;-1,3302;0,2186;28;28;36,7;"REPROVADO"
32512;-0,3215;-0,2442;0,2052;53;53;47,6;"REPROVADO"
32513;1,072;0,7064;0,2259;74;74;57,1;"REPROVADO"
32514;0,4718;0,3675;0,215;67;67;53,7;"REPROVADO"
32515;0,2698;0,231;0,2117;64;64;52,3;"REPROVADO"
32516;-1,0647;-0,6642;0,2056;43;43;43,4;"REPROVADO"
32517;0,5581;0,3215;0,2138;66;66;53,2;"REPROVADO"
32518;0,4105;0,1421;0,21;62;62;51,4;"REPROVADO"
32519;0,0078;0,0982;0,2092;61;61;51;"REPROVADO"
32520;0,206;0,557;0,2206;71;71;55,6;"REPROVADO"
32521;0,1896;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32522;0,4508;0,414;0,2163;68;68;54,1;"REPROVADO"
32523;1,3237;1,7815;0,2882;91;91;67,8;"LIMITE"
32524;-0,3705;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32525;-0,361;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32526;0,5111;0,3675;0,215;67;67;53,7;"REPROVADO"
32527;-0,7097;-0,2862;0,205;52;52;47,1;"REPROVADO"
32528;0,9072;0,5087;0,219;70;70;55,1;"REPROVADO"
32529;-0,5375;-0,202;0,2055;54;54;48;"REPROVADO"
32530;0,0723;0,3675;0,215;67;67;53,7;"REPROVADO"
32531;-0,8295;-0,5379;0,2049;46;46;44,6;"REPROVADO"
32532;-0,516;-0,3702;0,2047;50;50;46,3;"REPROVADO"
32533;0,3582;0,557;0,2206;71;71;55,6;"REPROVADO"
32534;-0,4658;-0,7066;0,206;42;42;42,9;"REPROVADO"
32535;0,7452;0,7579;0,2279;75;75;57,6;"REPROVADO"
32536;0,0943;0,231;0,2117;64;64;52,3;"REPROVADO"
32537;1,1448;1,2737;0,2533;84;84;62,7;"LIMITE"
32538;0,4776;0,6061;0,2222;72;72;56,1;"REPROVADO"
32539;-0,1145;-0,3282;0,2049;51;51;46,7;"REPROVADO"
32540;0,0475;0,0546;0,2085;60;60;50,5;"REPROVADO"
32541;-0,3431;-0,2862;0,205;52;52;47,1;"REPROVADO"
32542;0,291;0,1864;0,2108;63;63;51,9;"REPROVADO"
32543;1,2107;1,0308;0,2401;80;80;60,3;"LIMITE"
32544;-0,4214;-0,454;0,2047;48;48;45,5;"REPROVADO"
32545;1,0372;1,0308;0,2401;80;80;60,3;"LIMITE"
32546;-0,6005;-0,4121;0,2047;49;49;45,9;"REPROVADO"
32547;0,0968;0,231;0,2117;64;64;52,3;"REPROVADO"
32548;-0,4556;-0,7491;0,2064;41;41;42,5;"REPROVADO"
32549;1,1934;0,8637;0,2323;77;77;58,6;"REPROVADO"
32550;0,6264;0,7579;0,2279;75;75;57,6;"REPROVADO"
32551;-0,4129;-0,6642;0,2056;43;43;43,4;"REPROVADO"
32552;0,1031;0,2761;0,2128;65;65;52,8;"REPROVADO"
32553;-0,1129;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32554;0,214;0,1864;0,2108;63;63;51,9;"REPROVADO"
32555;0,0547;0,5087;0,219;70;70;55,1;"REPROVADO"
32556;-0,4763;-0,4959;0,2048;47;47;45;"REPROVADO"
32557;0,0356;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32558;-0,3291;-0,4959;0,2048;47;47;45;"REPROVADO"
32559;0,2788;0,0982;0,2092;61;61;51;"REPROVADO"
32560;0,8352;0,557;0,2206;71;71;55,6;"REPROVADO"
32561;-0,4564;-0,454;0,2047;48;48;45,5;"REPROVADO"
32562;-0,4649;-0,4959;0,2048;47;47;45;"REPROVADO"
32563;-1,3092;-0,9652;0,2096;36;36;40,3;"REPROVADO"
32564;0,8249;0,6558;0,224;73;73;56,6;"REPROVADO"
32565;-0,308;-0,1597;0,2058;55;55;48,4;"REPROVADO"
32566;-0,274;-0,202;0,2055;54;54;48;"REPROVADO"
32567;0,9484;0,8637;0,2323;77;77;58,6;"REPROVADO"
32568;-0,4484;-0,0746;0,2067;57;57;49,3;"REPROVADO"
32569;-0,7778;-0,7066;0,206;42;42;42,9;"REPROVADO"
32570;0,5442;0,5087;0,219;70;70;55,1;"REPROVADO"
32571;0,5765;0,7064;0,2259;74;74;57,1;"REPROVADO"
32572;-0,2321;0,0113;0,2078;59;59;50,1;"REPROVADO"
32573;-0,9099;-1,236;0,2158;30;30;37,6;"REPROVADO"
32574;0,513;0,414;0,2163;68;68;54,1;"REPROVADO"
